100.0
1000
47.52,76.87
14.35,26.85
28.54,16.56
45.68,62.19
90.31,3.57
52.93,41.87
31.83,38.06
29.83,55.62
86.71,55.96
84.11,45.55
96.49,73.75
55.64,31.24
32.45,60.51
35.67,68.67
59.05,4.43
33.09,98.34
22.97,58.28
57.53,99.93
33.61,80.70
53.94,98.61
73.48,38.21
28.15,61.97
39.38,96.82
48.94,84.96
69.50,11.34
98.38,85.69
55.22,15.67
69.45,24.62
71.83,27.73
77.57,16.07
87.32,9.36
60.73,22.30
24.87,63.03
92.32,7.76
61.45,4.87
19.77,83.95
41.87,26.83
72.72,93.57
76.13,49.21
55.01,67.06
66.22,69.54
46.23,34.09
77.86,33.55
90.69,87.94
32.43,89.82
44.33,81.71
45.05,40.77
83.29,81.91
75.65,69.66
51.95,17.07
91.67,5.88
42.68,36.95
63.61,88.74
54.76,41.36
27.15,3.80
75.66,46.60
49.80,95.41
64.49,32.49
33.76,3.79
94.23,52.78
71.69,35.89
27.19,98.47
47.87,55.34
56.44,74.21
42.76,68.95
44.72,86.10
56.32,94.48
32.20,41.21
12.35,17.71
64.30,28.24
44.35,85.47
11.73,82.45
91.97,35.87
16.46,37.80
56.28,36.87
99.15,34.56
71.99,89.93
6.30,81.75
55.39,56.84
58.93,70.03
77.53,84.76
88.10,93.26
94.32,36.82
7.55,64.39
37.34,84.09
78.56,5.22
32.14,78.15
68.22,48.14
64.56,3.16
88.56,13.30
59.72,1.21
31.00,14.26
73.18,75.37
78.56,1.85
19.45,1.29
86.02,76.98
78.88,19.80
67.81,90.71
30.81,40.84
22.38,2.50
58.37,61.78
52.34,86.23
58.03,92.47
10.29,57.37
65.78,83.18
11.82,44.71
81.19,72.15
8.96,45.19
30.03,4.63
10.45,81.34
57.17,27.08
67.96,27.46
82.11,26.47
21.89,83.00
81.60,67.75
14.47,49.09
85.88,80.37
33.29,8.06
88.30,58.43
44.15,14.48
71.47,68.75
8.55,81.32
47.52,5.85
58.08,84.72
94.85,93.70
15.90,17.39
49.15,10.24
13.44,91.63
72.67,2.59
49.79,30.67
82.50,68.41
80.42,89.50
65.89,2.11
2.28,15.12
48.67,43.09
23.06,89.96
11.37,17.92
63.87,2.06
67.13,38.23
46.46,50.97
24.93,1.64
59.06,29.16
62.62,44.54
78.04,15.42
24.93,12.27
46.46,78.86
43.78,44.78
75.39,20.11
50.09,24.02
38.72,69.40
9.89,93.23
78.29,20.91
70.43,37.31
22.32,6.69
46.96,8.89
47.47,4.64
15.09,95.16
82.19,30.18
99.52,46.69
57.69,83.48
65.95,31.70
61.41,10.95
29.50,36.32
37.77,92.57
90.82,4.90
10.92,85.29
98.42,3.05
75.06,36.55
15.01,90.35
9.42,31.85
34.33,10.04
26.95,55.66
55.18,38.17
58.45,25.65
69.75,86.53
7.13,7.22
64.24,19.91
82.81,27.12
61.98,31.45
38.92,83.06
61.09,17.41
91.36,89.43
32.08,6.81
93.49,8.70
44.21,30.64
78.26,92.19
83.85,60.39
55.46,94.98
12.66,6.35
69.74,34.87
89.20,42.18
83.38,37.75
43.53,14.60
46.57,48.03
51.11,3.96
57.84,86.47
99.63,25.10
97.08,5.61
80.65,96.55
34.59,27.27
66.10,60.19
81.08,46.50
49.32,4.15
45.39,51.28
40.02,26.63
9.58,38.58
2.97,80.25
14.17,3.90
21.57,52.96
70.43,43.37
48.80,74.41
80.93,35.72
80.88,84.48
54.99,64.58
51.59,64.72
51.19,0.75
99.03,12.79
65.87,88.80
0.62,34.89
13.28,72.73
7.38,41.85
10.85,51.30
33.51,60.96
91.40,75.19
73.86,17.42
13.00,85.51
28.38,96.62
26.64,45.92
10.02,72.04
92.20,39.00
0.61,71.89
3.89,81.70
97.84,62.25
97.93,64.46
65.60,44.49
66.96,33.73
60.01,0.20
98.71,18.73
53.72,68.40
89.64,49.82
22.43,6.50
57.92,28.12
88.94,69.02
95.22,83.67
42.98,36.35
51.35,3.20
67.36,39.41
42.06,17.21
5.21,55.72
6.46,11.33
96.98,97.05
17.75,66.63
0.77,69.84
68.39,40.09
85.15,65.61
9.51,67.69
49.62,30.58
22.85,9.75
84.80,71.13
43.39,61.26
31.49,75.05
30.96,18.11
36.03,67.10
9.74,24.46
27.83,72.02
56.14,25.84
64.23,27.86
17.71,18.46
97.73,78.44
88.02,15.49
21.08,74.83
46.23,48.34
36.85,32.72
93.62,82.48
79.83,24.97
84.09,55.91
93.06,36.95
50.75,41.13
21.07,75.90
76.63,91.11
37.78,4.90
43.71,54.11
70.50,67.27
21.82,32.70
16.62,77.72
26.47,18.30
74.74,82.64
83.00,53.95
28.37,34.44
83.30,65.50
26.89,81.46
11.14,54.04
6.02,49.08
41.95,60.94
77.76,75.57
94.06,0.88
98.70,71.35
19.56,8.05
94.46,89.66
75.19,56.01
78.37,32.98
6.20,92.50
52.40,70.15
9.47,77.36
20.06,6.54
16.24,23.74
72.23,31.90
48.99,20.47
29.54,68.68
62.68,57.40
37.89,57.36
75.92,83.96
17.12,44.92
34.32,6.53
57.26,87.34
25.28,69.95
41.64,37.72
81.05,75.04
51.53,68.15
65.26,55.04
73.18,64.88
37.22,71.49
84.84,44.35
27.41,92.69
48.65,60.33
38.24,86.40
70.40,11.66
4.60,92.57
18.72,14.01
10.40,41.40
14.36,69.46
59.09,47.72
10.32,53.10
39.11,43.23
83.93,37.32
8.32,5.05
53.13,91.23
45.46,1.00
10.90,25.06
81.18,0.06
44.24,97.96
26.45,89.76
67.01,70.73
62.02,1.40
49.59,65.17
38.64,68.71
72.48,86.00
65.36,35.93
66.08,72.55
30.54,87.09
