100.0
10000
43.67,41.85
95.46,86.49
89.79,76.25
20.46,36.78
1.98,54.81
52.95,45.01
84.15,86.17
25.51,87.03
64.63,87.54
20.04,38.84
94.82,71.20
43.18,34.11
84.71,28.50
51.51,92.99
93.09,23.15
67.70,4.71
46.81,13.02
67.91,48.90
10.98,42.67
1.38,9.14
69.85,87.88
23.68,66.45
6.90,87.65
86.52,59.94
91.59,69.10
29.20,67.35
90.52,56.65
59.44,89.07
20.91,57.67
94.35,15.74
55.44,34.20
56.75,22.07
69.47,2.41
86.12,56.72
93.72,49.92
28.80,92.38
98.77,24.64
18.01,58.42
91.00,28.48
40.47,3.89
44.25,43.89
13.52,28.43
25.99,32.29
64.41,75.09
2.46,69.30
11.59,0.19
23.30,23.91
96.79,22.92
92.90,46.04
6.41,10.06
33.24,0.13
50.54,69.54
30.62,71.27
39.18,10.90
37.68,74.62
6.28,80.23
71.11,19.02
84.48,92.59
5.45,11.23
26.04,65.70
13.65,38.57
98.76,5.59
46.52,34.71
59.64,6.81
74.56,15.60
23.51,7.77
38.40,71.01
99.11,85.17
66.61,10.73
60.83,80.68
23.85,93.89
60.94,27.58
45.92,14.87
63.76,85.57
3.65,80.04
1.47,97.68
12.77,85.68
9.09,55.15
73.16,99.40
95.31,92.94
77.48,54.86
45.30,41.66
76.70,92.88
32.01,30.17
27.90,20.49
32.94,66.89
78.40,14.27
11.02,27.88
59.58,63.96
20.35,45.05
73.39,38.30
39.91,18.49
55.26,55.99
22.04,74.02
88.23,61.94
66.10,48.77
24.66,41.12
92.48,15.73
44.39,50.74
97.11,51.64
41.26,15.14
12.77,11.42
83.43,7.18
89.32,97.54
37.05,34.95
32.83,2.43
78.05,63.17
10.43,58.59
41.88,25.25
36.67,52.24
77.50,23.32
5.70,43.67
78.48,71.60
23.29,90.45
61.36,11.28
22.93,87.74
49.72,14.10
20.83,24.48
0.53,95.85
76.42,3.54
79.22,81.49
76.56,89.55
49.11,98.93
54.85,28.85
91.82,29.75
90.20,32.76
16.21,12.30
3.23,27.53
45.06,74.89
83.25,51.96
91.29,75.00
33.99,27.61
48.18,34.31
21.88,35.03
22.06,88.52
47.27,4.55
29.82,16.23
35.87,70.41
68.65,71.53
65.50,42.85
40.89,21.48
1.37,24.45
82.89,81.22
12.35,34.32
3.72,47.37
79.81,6.32
86.55,53.19
91.15,96.17
44.10,7.88
30.79,66.30
47.42,36.84
42.76,17.03
67.32,9.64
41.27,97.95
76.89,28.12
88.09,64.30
64.59,48.32
38.96,40.02
98.12,26.81
85.36,10.77
61.29,14.66
82.11,98.75
58.33,70.03
56.96,63.98
43.11,24.77
43.59,36.26
84.29,19.09
66.32,6.37
21.78,14.05
31.68,95.72
4.69,1.66
49.56,79.39
26.35,59.23
15.23,59.07
88.28,36.02
32.21,69.94
31.57,17.98
45.64,57.87
71.56,89.60
85.94,82.18
59.68,0.46
93.38,83.13
74.95,48.54
5.51,2.96
16.84,12.48
41.62,64.72
31.09,0.39
10.89,94.12
50.58,34.42
4.37,16.07
74.33,56.75
4.67,69.86
39.71,25.64
61.97,64.94
65.01,67.97
39.96,42.27
52.75,68.66
31.31,15.86
47.50,6.72
78.56,43.35
36.49,92.62
13.39,15.03
65.83,22.45
44.90,56.72
20.90,40.49
85.95,13.31
85.61,93.72
5.37,17.12
51.58,69.46
33.49,48.08
96.25,30.23
28.54,61.00
86.35,98.95
32.50,89.59
92.17,1.72
6.00,36.33
17.09,45.75
34.35,22.61
56.82,95.41
39.15,4.95
3.21,10.66
13.40,58.92
98.53,29.23
21.87,95.49
28.19,6.15
73.04,1.53
11.71,72.55
74.21,90.25
15.31,39.46
27.04,6.20
62.55,51.50
7.20,54.06
64.15,90.65
99.04,11.06
22.76,40.78
23.72,38.51
93.89,49.91
7.46,29.87
0.44,68.98
85.75,19.55
5.06,3.77
28.68,29.88
41.69,89.21
2.84,51.89
95.85,84.56
55.94,39.73
1.89,92.19
21.99,48.20
94.31,22.52
96.47,58.27
10.55,63.64
24.07,16.39
92.90,65.16
74.62,59.92
78.32,12.86
56.73,13.28
96.67,53.18
33.40,17.31
20.34,24.68
58.92,97.63
21.23,67.54
52.04,86.91
94.38,11.41
57.21,90.95
2.19,86.95
22.25,28.25
77.87,67.11
38.86,79.24
1.99,20.46
50.60,52.63
32.60,50.77
31.68,13.69
25.76,4.40
79.77,21.84
30.76,50.64
45.96,93.87
82.42,78.24
46.04,42.64
41.35,6.52
58.33,41.28
52.31,78.78
15.85,27.83
0.71,91.95
42.77,96.70
47.75,17.17
68.79,19.37
15.89,83.37
78.78,99.42
77.83,28.10
19.69,94.52
74.94,68.07
91.80,31.60
53.72,5.80
97.39,0.48
62.65,67.96
5.98,35.92
95.96,66.09
22.80,88.38
5.84,81.11
14.37,39.81
29.85,99.09
53.72,42.26
96.78,67.96
96.55,44.38
80.44,1.98
89.10,23.74
68.82,34.27
38.93,61.24
3.42,6.28
50.30,78.12
22.81,87.56
37.59,5.57
13.11,39.08
81.87,72.58
28.36,69.24
88.89,78.34
94.11,82.70
39.50,62.18
48.59,89.21
97.94,96.31
7.70,22.22
57.68,4.40
62.30,14.90
59.82,52.52
29.42,95.34
14.67,67.90
82.38,91.79
93.90,15.95
79.30,84.01
37.30,6.15
94.25,97.30
36.13,3.18
30.70,12.28
13.29,91.79
63.16,55.00
19.41,80.45
9.55,39.90
3.54,32.22
84.28,61.08
97.26,79.31
19.93,65.94
72.03,12.26
74.17,0.13
90.64,33.97
57.53,82.13
76.01,34.57
27.80,52.07
63.23,73.67
97.24,40.14
83.77,53.47
89.61,17.20
55.06,28.14
66.28,22.44
12.93,22.90
12.63,11.39
29.71,29.52
39.05,31.02
6.55,4.28
4.54,8.31
15.01,18.79
15.17,33.62
89.78,4.85
84.24,30.70
42.52,89.98
66.98,31.74
74.56,42.32
98.07,17.48
15.63,30.39
67.82,39.98
4.99,56.41
69.27,18.94
61.59,39.94
37.43,91.11
60.95,13.10
79.64,96.65
47.34,37.95
65.83,6.48
62.50,72.24
7.18,30.28
64.37,90.50
1.91,95.91
42.71,14.18
68.54,58.13
12.66,16.56
18.18,76.86
81.39,46.22
40.14,3.44
38.67,56.11
87.97,27.12
17.46,34.48
56.70,63.33
7.61,8.50
36.30,10.48
82.34,31.98
11.14,62.38
14.99,74.16
50.95,39.99
22.15,98.59
4.57,97.82
67.49,57.92
64.87,68.03
1.10,33.54
20.25,28.23
88.33,17.20
46.37,17.89
3.80,66.23
20.30,82.72
27.10,63.10
58.37,96.08
78.95,76.03
89.11,92.61
79.31,47.80
73.05,50.03
92.12,36.76
72.08,72.43
45.45,96.29
53.24,60.45
80.05,6.52
83.68,2.30
84.95,65.84
36.87,82.97
24.14,8.74
83.65,88.66
44.91,41.14
85.80,78.37
85.73,74.84
45.04,5.16
68.74,98.56
85.35,95.98
70.69,44.61
63.10,40.84
14.83,97.65
5.90,99.54
15.85,44.57
78.61,7.42
40.24,83.01
62.82,50.23
15.02,90.43
14.80,82.77
29.57,4.82
36.17,85.96
26.96,84.04
51.36,92.35
74.08,91.23
36.35,61.81
33.14,0.71
84.57,55.73
31.04,30.74
27.12,40.61
37.53,87.49
47.35,50.13
18.51,47.89
42.37,48.56
26.34,18.28
88.01,67.76
25.63,80.34
57.80,34.95
30.06,76.21
31.48,69.19
43.30,90.60
4.01,0.75
55.47,59.30
72.09,59.41
45.65,70.69
32.24,85.27
80.19,29.82
71.35,38.79
77.10,22.74
69.09,25.56
27.31,53.28
59.92,5.71
25.21,23.92
21.60,27.82
62.75,97.61
67.38,12.93
84.37,8.85
18.91,15.42
82.84,88.26
28.69,4.56
40.50,27.63
2.00,42.85
84.75,39.99
41.18,85.65
31.62,62.72
97.64,90.17
37.41,10.96
70.88,1.37
64.62,12.98
38.03,77.37
95.32,49.93
32.04,27.60
93.16,77.89
12.44,63.03
23.01,32.11
88.61,0.08
86.76,0.29
62.02,16.85
22.65,4.59
51.63,33.93
46.33,50.83
54.37,80.41
82.33,86.82
71.21,10.49
45.93,62.23
98.95,55.66
87.79,96.99
47.01,33.57
6.16,46.71
89.86,85.56
64.86,99.99
6.05,81.89
29.03,54.63
87.13,16.37
45.52,97.65
21.68,9.80
49.47,57.68
73.01,56.00
74.94,6.88
72.46,73.10
83.53,64.78
44.51,67.90
2.10,96.53
64.94,82.11
78.42,3.79
28.51,64.89
21.75,78.65
68.97,8.71
94.41,27.44
30.79,92.48
59.96,74.80
39.49,99.48
73.58,26.44
55.31,16.06
21.24,3.12
23.67,71.80
75.74,58.26
55.09,51.42
39.40,56.91
77.07,94.90
86.33,24.45
0.95,3.04
0.05,70.44
37.82,82.85
26.57,54.96
79.49,99.72
27.18,92.57
32.50,51.29
20.84,82.65
56.65,41.79
51.34,14.00
12.65,15.08
1.37,15.94
68.13,99.55
2.15,18.88
45.75,28.65
55.43,43.15
23.05,27.31
92.60,56.30
9.35,96.05
44.87,26.52
32.12,82.48
87.73,52.58
62.37,2.68
53.39,69.08
96.71,64.12
75.39,9.94
92.28,45.63
41.34,62.81
20.08,10.59
81.42,62.28
61.99,64.59
13.29,50.96
27.22,20.46
97.10,83.74
5.36,0.26
28.40,63.08
4.41,86.42
11.22,70.84
45.07,32.30
8.68,5.64
95.12,56.43
64.54,43.81
31.71,73.60
25.20,16.74
13.28,61.70
69.03,37.81
27.93,23.03
67.33,17.83
60.47,75.88
59.63,79.84
86.45,3.44
25.10,20.91
58.27,94.94
71.00,71.93
95.83,37.04
39.80,74.19
32.10,52.18
56.92,26.38
92.70,34.95
2.78,54.56
7.82,7.84
94.81,23.74
64.41,2.94
7.62,40.01
7.61,77.78
43.10,89.23
90.83,90.34
85.81,20.20
56.22,90.56
43.90,8.26
99.21,34.08
80.79,28.45
34.07,87.61
88.55,26.88
30.86,74.71
40.71,3.20
38.48,5.72
88.74,7.69
43.48,46.48
34.77,12.38
39.38,6.35
20.68,37.08
98.07,68.35
23.37,98.64
40.77,41.37
34.91,4.32
4.11,87.94
36.99,28.81
84.36,69.43
49.37,98.43
21.88,55.30
44.04,55.77
56.62,62.67
68.25,93.34
45.87,28.55
12.70,25.84
85.58,67.97
94.27,17.09
17.85,38.26
96.69,90.04
38.82,12.45
26.90,25.90
43.75,62.54
0.37,2.25
58.81,67.46
64.12,28.56
12.90,89.83
2.84,12.69
97.03,10.61
50.34,32.14
43.58,71.36
46.50,89.65
33.24,50.33
37.96,4.49
3.77,90.08
19.86,27.96
91.06,2.30
55.32,74.34
80.77,98.24
89.87,27.18
86.40,32.31
98.35,14.67
98.66,0.41
63.72,47.82
69.89,4.97
88.82,80.12
7.35,83.94
85.27,78.81
49.74,2.64
66.49,94.00
92.08,23.83
96.18,74.33
6.35,4.24
7.91,5.76
77.16,13.91
16.71,43.27
34.95,38.10
89.35,64.56
22.87,1.43
26.46,99.55
77.59,48.60
36.55,79.56
39.21,26.74
49.96,6.42
30.96,40.84
28.70,62.82
65.48,95.34
77.30,73.03
41.13,92.89
49.41,75.31
89.34,33.96
74.74,86.37
21.70,50.09
2.12,21.86
4.41,7.87
65.58,86.91
56.71,40.71
32.58,65.78
29.98,1.15
86.16,21.03
74.46,77.68
25.98,58.68
41.87,87.07
47.26,28.53
3.80,35.54
71.27,6.39
88.17,40.39
55.78,48.34
49.03,17.36
10.32,16.59
88.64,68.60
76.92,50.71
44.83,50.79
14.42,98.83
41.78,64.04
41.98,29.02
77.55,77.99
55.75,12.72
88.13,3.89
31.61,9.50
84.13,28.61
66.34,84.90
3.93,49.85
89.91,61.92
65.02,90.52
2.23,40.57
23.66,24.68
49.24,19.62
72.50,17.54
55.21,20.27
15.58,67.36
70.83,41.96
60.52,38.81
79.89,77.59
58.89,93.88
31.43,77.41
7.63,59.05
28.61,78.48
96.40,15.70
10.87,10.60
49.16,64.34
11.72,47.97
61.56,92.69
60.76,1.33
80.07,72.79
25.94,34.89
3.72,22.64
59.32,48.96
14.72,94.59
18.24,90.36
60.29,94.16
82.49,40.15
14.98,90.79
77.86,80.76
49.83,55.04
46.32,63.45
22.96,45.46
74.16,80.78
84.72,72.97
0.78,98.60
59.62,90.42
82.64,17.44
27.38,90.57
80.03,14.05
75.72,47.32
66.98,60.55
38.75,1.64
39.27,30.67
66.41,76.17
9.45,80.56
92.99,0.78
33.22,35.05
85.62,45.05
7.46,19.29
57.06,82.98
16.24,50.43
21.85,60.31
78.63,44.38
59.15,95.52
69.37,98.54
21.50,21.76
42.17,83.08
94.76,68.89
84.08,10.53
71.06,92.32
68.94,56.16
44.18,78.67
58.14,70.29
74.63,96.49
17.93,57.58
0.31,15.54
83.34,98.14
87.99,87.23
1.67,50.63
30.54,65.15
30.41,8.37
95.52,45.60
48.16,76.31
21.61,24.85
61.12,98.59
41.42,2.65
51.85,94.54
81.23,9.37
22.62,54.25
51.48,98.06
31.31,4.00
95.29,22.22
4.05,76.50
6.64,14.80
36.22,11.28
64.48,94.89
60.71,66.50
54.91,54.59
71.07,44.98
69.21,20.72
35.57,24.56
72.73,43.22
28.35,35.59
36.56,35.49
33.45,47.09
12.24,80.56
48.70,6.69
8.17,21.53
27.78,29.82
95.73,74.40
50.60,48.35
32.86,37.53
5.17,10.24
43.62,22.79
97.21,68.24
32.82,0.72
77.68,7.64
47.32,34.20
93.00,41.39
17.16,73.65
18.05,43.88
23.25,0.08
27.52,4.04
41.75,32.33
97.89,53.11
9.37,59.10
9.23,62.50
39.05,17.78
33.81,13.64
90.53,17.70
56.59,12.59
66.83,97.87
71.82,60.15
64.06,16.29
39.38,90.40
49.63,91.51
64.80,59.47
81.75,55.59
87.47,0.19
11.71,32.04
23.30,58.13
29.78,22.57
9.83,89.84
25.38,71.78
44.66,34.83
32.64,80.44
91.33,69.91
23.54,54.84
50.62,16.10
92.72,12.12
59.89,96.75
50.21,9.86
88.33,38.39
1.52,31.64
41.46,65.49
47.90,39.99
75.08,64.57
84.14,3.03
45.61,83.55
5.73,11.71
91.57,88.41
63.17,30.95
49.15,20.43
16.92,69.70
53.98,84.86
53.38,12.72
70.38,54.43
19.76,29.63
19.90,89.64
23.50,66.08
51.61,62.05
20.61,25.73
8.03,16.10
86.53,72.15
92.52,20.74
22.98,15.27
37.02,42.79
4.74,98.11
1.80,20.73
11.38,66.78
13.23,29.71
20.83,88.91
59.90,6.55
63.83,83.95
22.69,46.63
51.50,42.66
10.20,94.16
91.81,42.28
7.24,21.54
4.79,9.02
21.40,34.12
31.57,40.29
30.00,42.58
7.47,74.99
88.55,16.71
35.54,92.40
60.15,71.51
53.95,27.74
65.40,39.60
37.63,15.22
32.18,51.99
12.79,8.79
45.58,83.83
91.45,84.48
59.71,20.92
52.43,99.01
35.21,68.73
5.02,64.26
8.80,55.92
72.19,98.96
84.61,81.59
21.00,35.73
61.06,17.27
50.10,93.91
71.43,2.64
16.10,77.16
21.44,67.48
43.76,18.12
53.18,71.24
18.74,72.27
50.88,76.65
5.53,57.76
31.28,63.73
68.43,48.86
28.85,46.85
98.52,56.93
94.60,78.89
66.11,74.55
75.95,13.78
24.55,16.21
34.86,51.59
88.89,61.81
91.49,8.79
0.57,98.31
51.45,40.26
68.36,59.00
86.26,89.57
44.63,80.06
88.43,59.09
56.00,29.55
15.57,72.71
58.05,15.45
71.04,50.45
24.74,46.10
42.50,26.25
14.84,98.94
34.55,18.42
80.39,51.67
86.59,5.45
94.77,43.64
62.82,68.92
81.81,64.71
38.00,40.12
21.61,13.80
79.26,27.35
93.56,30.09
42.20,6.47
92.50,75.95
57.76,29.37
20.05,42.81
85.20,41.87
10.16,58.30
46.12,5.43
94.76,96.66
34.64,85.71
54.00,32.72
19.64,4.89
23.61,34.46
16.46,54.43
51.60,58.89
7.31,30.37
6.11,2.09
32.59,84.07
36.80,54.89
58.36,78.02
83.26,33.17
49.43,98.47
5.79,83.88
41.60,4.45
85.94,16.23
12.44,86.34
7.57,71.16
95.15,66.00
82.61,21.59
66.79,95.42
29.88,91.19
69.29,1.04
50.29,89.61
89.09,76.85
67.30,88.94
29.72,51.04
17.42,7.49
60.51,38.10
82.49,25.04
14.15,41.12
52.66,26.40
36.09,87.56
97.13,59.21
59.45,65.70
98.25,96.08
90.52,78.93
73.75,11.41
42.25,50.03
71.93,18.64
45.36,88.85
74.89,65.13
0.40,83.32
86.17,48.71
7.84,85.68
10.85,2.35
27.80,44.10
58.50,91.79
76.26,72.83
12.35,84.50
60.42,63.55
11.82,77.80
92.16,14.84
89.46,19.08
95.86,97.53
88.59,11.68
44.19,79.22
63.15,76.08
14.10,2.97
27.53,28.20
53.92,52.56
80.73,44.00
92.11,39.29
76.84,2.69
98.56,13.81
51.50,39.68
29.73,40.72
42.74,94.82
50.75,73.15
64.07,11.44
29.52,30.01
97.02,27.32
40.33,9.55
71.48,0.13
98.17,69.33
92.63,26.58
68.47,65.19
55.61,47.28
61.92,69.12
60.97,77.10
28.87,80.13
7.14,65.07
13.74,0.49
89.83,66.74
16.45,75.15
82.36,7.39
34.65,81.92
5.75,24.75
28.36,16.24
23.24,6.53
56.99,35.98
9.53,79.49
87.50,18.70
52.05,64.92
62.02,36.77
39.01,87.79
43.64,74.30
76.75,16.38
29.50,93.69
57.58,12.95
32.15,9.47
68.72,96.38
81.86,42.43
92.54,53.33
95.47,7.88
98.95,85.61
90.52,38.66
71.97,48.41
97.41,55.52
44.01,16.58
36.88,75.36
34.01,14.34
85.27,91.58
98.37,57.39
45.69,69.25
7.40,85.96
80.00,73.24
54.08,12.38
33.15,87.21
86.96,67.13
99.33,87.60
34.35,3.99
37.65,8.33
53.11,16.45
44.03,68.99
92.31,25.27
25.36,42.27
8.94,20.22
2.41,4.81
11.27,77.57
88.58,49.64
33.91,29.70
53.06,38.17
67.72,32.79
79.15,35.13
77.88,64.50
70.90,0.44
43.60,84.70
44.74,9.11
44.35,9.16
66.74,31.99
98.98,78.75
60.38,38.31
36.69,54.78
15.30,74.31
41.55,34.81
72.97,31.38
66.21,62.79
51.81,41.70
54.26,2.34
1.29,30.01
45.99,52.60
42.28,5.70
67.44,12.39
59.06,1.29
19.07,40.33
57.55,50.52
86.68,15.97
93.68,51.98
95.12,80.38
6.10,82.71
12.83,23.07
58.19,10.53
94.15,86.87
5.78,3.07
15.50,82.04
59.02,47.36
21.31,36.95
99.53,74.31
46.27,63.51
47.22,29.31
21.38,82.78
45.17,42.37
3.05,38.49
45.50,28.73
87.06,24.36
34.23,94.84
81.85,65.08
29.00,33.17
19.58,19.91
20.12,64.48
77.31,23.13
2.04,26.12
65.74,36.01
60.51,11.20
18.35,61.46
38.63,34.77
79.94,64.19
4.07,40.66
50.19,46.92
79.28,65.18
85.35,56.16
76.68,42.57
99.17,29.97
1.61,70.89
32.64,54.48
47.19,57.15
81.57,65.95
7.47,25.39
80.55,20.70
77.70,2.67
42.92,56.79
94.01,94.38
46.70,87.85
88.62,22.50
38.97,2.34
1.37,28.35
2.83,89.33
93.38,34.70
94.75,75.99
54.57,21.29
13.03,41.07
83.10,92.49
3.00,63.90
42.07,6.17
38.93,78.97
66.03,88.73
48.35,32.37
98.76,82.99
60.66,78.51
92.11,62.62
68.46,12.70
85.76,99.91
87.40,8.59
17.50,91.80
88.65,18.17
84.77,33.44
56.25,96.37
89.36,78.18
91.13,32.37
49.47,38.11
43.46,5.32
55.75,60.48
5.28,33.56
81.50,61.52
36.67,53.17
30.88,11.92
30.33,44.30
23.76,45.41
41.98,21.89
70.80,6.08
26.65,20.99
88.42,58.41
24.91,36.62
39.42,59.27
